,Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway,Genes,URL
,0.050437217230391,2,170,13.4782006920415,Regulation of vascular endothelial growth factor receptor signaling pathway, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,175,13.0931092436975,Response to ethanol, pld1a  dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,181,12.6590835229119,Reticulospinal neuron, hoxc1a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Retinal bipolar neuron differentiation, samd7  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Rhombomere 2, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Rhombomere 6, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Rhombomere 8, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Rhombomere formation, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Rhombomere morphogenesis, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Rib, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Secondary motor neuron, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Segmentation, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Skeletal muscle cell proliferation, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,175,13.0931092436975,Skeletal muscle myosin thick filament assembly, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,176,13.0187165775401,Skeletal muscle thin filament assembly, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,176,13.0187165775401,Skeletal myofibril assembly, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,172,13.3214774281806,Slow-twitch skeletal muscle fiber contraction, hoxc8a  pdlim7,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Slow muscle myoblast, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Smooth muscle, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,170,13.4782006920415,Smooth muscle cell, palld  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Smoothened signaling pathway, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Somatotropin secreting cell differentiation, si:ch211-183d21.1  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Somite 23, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,174,13.1683569979716,Spinal cord commissural neuron specification, hoxc1a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Spinal cord oligodendrocyte cell differentiation, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,180,12.7294117647059,Spiral neuron, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,184,12.4526854219949,Statoacoustic (VIII) ganglion, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,174,13.1683569979716,Steroid biosynthetic process, aqp12  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,177,12.9451645064806,Striated muscle myosin thick filament assembly, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,165,13.8866310160428,Superoxide dismutase activity, aqp12  pld1a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Sympathetic nervous system, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Telencephalon cell migration, gap43  chn1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,168,13.6386554621849,Thrombocyte, palld  dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,170,13.4782006920415,Tooth 4V, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,164,13.9713055954089,Trigeminal motor nucleus, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,171,13.3993808049536,Trigeminal nerve morphogenesis, hoxc8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Trunk segmentation, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,173,13.2444746684801,Trunk vasculature, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Vagal ganglion 1, hoxc1a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,183,12.5207328833173,Vagal ganglion 2, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,182,12.5895281189399,Vagal neural crest, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,176,13.0187165775401,Vascular cord, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,172,13.3214774281806,Vascular endothelial growth factor receptor signaling pathway, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Ventral transverse, gap43  chn1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,162,14.1437908496732,Ventricular cardiac myofibril assembly, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,173,13.2444746684801,Ventricular system, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,164,13.9713055954089,Vertebra, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,169,13.5579533588583,Vertebra 10, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,163,14.0570191266691,Vertebra 2, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Vertebra 7, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,164,13.9713055954089,Vertebral column, palld  myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,175,13.0931092436975,Visceral fat, pld1a  si:ch211-183d21.1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,152,15.0743034055728,Voltage-gated sodium channel activity, pld1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,77,29.7570664629488,Cell migration, dvl2  srebf1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,93,24.6375711574953,Cell morphogenesis, dvl2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,142,16.135874067937,Cell proliferation in forebrain, fzd8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,133,17.2277753206546,Central nervous system morphogenesis, dio2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,120,19.0941176470588,Central nervous system structural organization, dio2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,86,26.6429548563612,Digestive system, srebf1  dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,95,24.1188854489164,Embryonic morphogenesis, dio2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,187,12.2529097200377,Endothelial cell migration, dvl2  srebf1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,88,26.0374331550802,Fatty acid transport, slc1a4  srebf1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,133,17.2277753206546,Fertilization, dio2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,112,20.4579831932773,Hatching, dio2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,179,12.8005257969109,Head development, myo18ab  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,113,20.2769390942218,Larval development, dio2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,118,19.4177467597208,Locomotion, dvl2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,178,12.8724388631857,Lymphatic endothelial cell migration, dvl2  srebf1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,74,30.9634340222576,Negative regulation of Wnt signaling pathway, wif1  dvl2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,95,24.1188854489164,Neuron fate determination, fzd8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,89,25.7448777263714,Neurotransmitter biosynthetic process, dio2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,138,16.6035805626598,Nuclear migration, dvl2  srebf1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,123,18.6284074605452,Pigmentation, srebf1  dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,71,32.2717481358741,Reactive oxygen species biosynthetic process, mapk14a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,71,32.2717481358741,Reactive oxygen species metabolic process, mapk14a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,186,12.3187855787476,Regulation of gene expression, srebf1  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,185,12.385373608903,Regulation of pH, srebf1  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,2,116,19.7525354969574,Regulation of reactive oxygen species metabolic process, mapk14a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050454250443478,2,189,12.1232492997199,Central canal, hoxc1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050454250443478,2,189,12.1232492997199,Mid intestine, pld1a  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050454250443478,2,189,12.1232492997199,Tail bud, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050454250443478,2,189,12.1232492997199,Axon , calcr  gap43, http://amigo.geneontology.org/amigo/term/GO:0030424
,0.050454250443478,2,189,12.1232492997199,Melanocyte migration, dvl2  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050454250443478,2,189,12.1232492997199,Mesothelial cell, palld  dvl2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050642145834504,2,190,12.0594427244582,Endoderm, ldb2a  fzd8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050713353689004,2,191,11.9963042808747,Neuron apoptotic process, vmp1  samd7,https://amp.pharm.mssm.edu/FishEnrichr
,0.050713353689004,2,191,11.9963042808747,Skeletal element, palld  hoxc8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050713353689004,2,191,11.9963042808747,Cellular senescence, mapk14a  nfatc3a,http://www.genome.jp/kegg-bin/show_pathway?dre04218 
,0.051502815996708,2,193,11.871990246876,SLC-mediated transmembrane transport, slc1a4  slc30a6,https://reactome.org/download/current
,0.051502815996708,2,193,11.871990246876,Retinal cell programmed cell death, dvl2  samd7,https://amp.pharm.mssm.edu/FishEnrichr
,0.053216437632846,2,197,11.6309346073455,Programmed cell death involved in cell development, wif1  dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.053370836227685,2,198,11.572192513369,MTOR signaling pathway, fzd8a  dvl2,http://www.genome.jp/kegg-bin/show_pathway?dre04150 
,0.05430431412021,2,200,11.4564705882353,Neural retina development, wif1  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.056021728990013,2,204,11.2318339100346,Calcium ion transport , cacna1ba  cacng1b, http://amigo.geneontology.org/amigo/term/GO:0006816
,0.056703990112158,2,206,11.1227869788692,Regulation of growth hormone secretion, slc1a4  dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.0586074288021,2,211,10.8592138277112,Head morphogenesis, fzd8a  dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.059596159229012,2,213,10.7572493786247,Protein serine kinase activity , mapk14a  prkcha, http://amigo.geneontology.org/amigo/term/GO:0106310
,0.063098897548916,2,221,10.3678466861858,Nervous system development, dio2  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.068071202797888,2,233,9.83388033324918,Adrenergic signaling in cardiomyocytes, mapk14a  cacng1b,http://www.genome.jp/kegg-bin/show_pathway?dre04261 
,0.069004927604301,2,236,9.70887337986042,Wnt signaling pathway , fzd8a  dvl2, http://amigo.geneontology.org/amigo/term/GO:0016055
,0.069004927604301,2,236,9.70887337986042,Cell-cell signaling by wnt , fzd8a  dvl2, http://amigo.geneontology.org/amigo/term/GO:0198738
,0.070545316473947,2,239,9.58700467634753,Epiboly, dio2  chn1,https://amp.pharm.mssm.edu/FishEnrichr
,0.07807718364014,2,255,8.98546712802768,Ion channel complex , cacna1ba  cacng1b, http://amigo.geneontology.org/amigo/term/GO:0034702
,0.079484582897252,2,258,8.88098495212038,Eye morphogenesis, fzd8a  gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.080717399382302,2,261,8.7789046653144,Response to hormone , aqp12  dio2, http://amigo.geneontology.org/amigo/term/GO:0009725
,0.050437217230391,1,10,114.564705882353,Seminiferous tubule, tbpl1,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,8,143.205882352941,Thyroid-stimulating hormone-secreting cell differentiation, dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,8,143.205882352941,Thyroid stimulating hormone secreting cell, dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,8,143.205882352941,Thyroxine 5'-deiodinase activity, dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,8,143.205882352941,Thyroxine 5-deiodinase activity, dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,5,229.129411764706,Lambert-Eaton myasthenic syndrome, cacna1ba,https://www.alliancegenome.org/downloads
,0.050437217230391,1,6,190.941176470588,Malignant hyperthermia, cacng1b,https://www.alliancegenome.org/downloads
,0.050437217230391,1,10,114.564705882353,Calmodulin-dependent protein kinase activity, ppm1e,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,13,88.1266968325792,Dendrite morphogenesis, gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,11,104.149732620321,Developmental process involved in reproduction, fzd8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,10,114.564705882353,Forelimb morphogenesis, pdlim7,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,6,190.941176470588,Immature eye, gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,13,88.1266968325792,Muscle attachment, myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,11,104.149732620321,Oligodendrocyte progenitor proliferation, fzd8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,5,229.129411764706,Optomotor response, gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,7,163.663865546218,Peroxidase activity, dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,6,190.941176470588,Phospholipase activity, gap43,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,10,114.564705882353,Presumptive diencephalon, fzd8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,10,114.564705882353,Presumptive ectoderm, fzd8a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,9,127.294117647059,Response to wounding, mapk14a,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,5,229.129411764706,Somite 27, myo18ab,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,7,163.663865546218,Swim bladder inflation, dio2,https://amp.pharm.mssm.edu/FishEnrichr
,0.050437217230391,1,12,95.4705882352941,P00003 Alzheimer disease-amyloid secretase pathway, mapk14a,ftp://ftp.pantherdb.org/pathway/current_release
,0.050437217230391,1,5,229.129411764706,P00022 General transcription by RNA polymerase I, tbpl1,ftp://ftp.pantherdb.org/pathway/current_release
,0.050437217230391,1,9,127.294117647059,P00035 Interferon-gamma signaling pathway, mapk14a,ftp://ftp.pantherdb.org/pathway/current_release
,0.050437217230391,1,5,229.129411764706,P00038 JAK/STAT signaling pathway, mapk14a,ftp://ftp.pantherdb.org/pathway/current_release
,0.050437217230391,1,7,163.663865546218,P00046 Oxidative stress response, mapk14a,ftp://ftp.pantherdb.org/pathway/current_release
,0.050437217230391,1,8,143.205882352941,P00054 Toll receptor signaling pathway, mapk14a,ftp://ftp.pantherdb.org/pathway/current_release
,0.050437217230391,1,11,104.149732620321,P00056 VEGF signaling pathway, mapk14a,ftp://ftp.pantherdb.org/pathway/current_release
,0.050437217230391,1,4,286.411764705882,Duane retraction syndrome, chn1,https://www.alliancegenome.org/downloads
,0.050437217230391,1,10,114.564705882353,Small cell carcinoma, wif1,https://www.alliancegenome.org/downloads
,0.050437217230391,1,10,114.564705882353,Presynaptic depolarization and calcium channel opening, cacna1ba,https://reactome.org/download/current
,0.050437217230391,1,13,88.1266968325792,WNT5A-dependent internalization of FZD4, dvl2,https://reactome.org/download/current
,0.050437217230391,1,6,190.941176470588,CLEC7A (Dectin-1 induces NFAT activation, nfatc3a,https://reactome.org/download/current
,0.050437217230391,1,10,114.564705882353,Metabolism of amine-derived hormones, dio2,https://reactome.org/download/current
,0.050437217230391,1,7,163.663865546218,Thyroxine biosynthesis, dio2,https://reactome.org/download/current
,0.050437217230391,1,10,114.564705882353,Zinc transporters, slc30a6,https://reactome.org/download/current
,0.050437217230391,1,4,286.411764705882,Zinc efflux and compartmentalization by the SLC30 family, slc30a6,https://reactome.org/download/current
,0.050437217230391,1,6,190.941176470588,WNT mediated activation of DVL, dvl2,https://reactome.org/download/current
,0.050437217230391,1,10,114.564705882353,Tandem pore domain potassium channels, kcnk9,https://reactome.org/download/current
,0.050437217230391,1,9,127.294117647059,Passive transport by Aquaporins, aqp12,https://reactome.org/download/current
,0.050437217230391,1,8,143.205882352941,Degradation of DVL, dvl2,https://reactome.org/download/current
,0.050437217230391,1,3,381.882352941176,Insulin processing, slc30a6,https://reactome.org/download/current
,0.050437217230391,1,4,286.411764705882,Regulation of cholesterol biosynthesis by SREBP (SREBF, srebf1,https://reactome.org/download/current
,0.050437217230391,1,3,381.882352941176,Dre-miR-99 target gene, fzd8a,http://signafish.org
,0.050437217230391,1,3,381.882352941176,Dre-miR-100-5p target gene, fzd8a,http://signafish.org
,0.050437217230391,1,5,229.129411764706,Lipid storage disease, srebf1,https://www.alliancegenome.org/downloads
,0.050437217230391,1,3,381.882352941176,Dextro-looped transposition of the great arteries 1, dvl2,https://www.alliancegenome.org/downloads
,0.050437217230391,1,8,143.205882352941,Autosomal recessive cerebellar ataxia, vps13d,https://www.alliancegenome.org/downloads
,0.050437217230391,1,9,127.294117647059,Episodic ataxia type 6, slc1a4,https://www.alliancegenome.org/downloads
,0.050437217230391,1,6,190.941176470588,Expressed-in trunk amount ameliorated, gap43,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Expressed-in liver absent abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,7,163.663865546218,Expressed-in pharyngeal-arch-3-7 increased-amount abnormal, wif1,https://zfin.org/downloads
,0.050437217230391,1,11,104.149732620321,Expressed-in neuronal-stem-cell increased-amount abnormal, wif1,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Expressed-in hepatocyte increased-amount abnormal, srebf1,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Expressed-in hypophysis increased-amount abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Expressed-in neuroectoderm spatial-pattern abnormal, hoxc8a,https://zfin.org/downloads
,0.050437217230391,1,13,88.1266968325792,Expressed-in margin absent abnormal, hoxc8a,https://zfin.org/downloads
,0.050437217230391,1,9,127.294117647059,Expressed-in neuroectoderm decreased-distribution abnormal, hoxc8a,https://zfin.org/downloads
,0.050437217230391,1,10,114.564705882353,Skeletal-muscle decreased-amount abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,5,229.129411764706,Skeletal-muscle increased-amount abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,10,114.564705882353,Retina mislocalised abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,10,114.564705882353,Hepatocyte increased-size abnormal, vmp1,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Pharyngeal-pouch malformed abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,3,381.882352941176,Pharyngeal-pouch decreased-occurrence abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,13,88.1266968325792,Lens-development-in-camera-type-eye disrupted abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,5,229.129411764706,Cerebellum apoptotic abnormal, ppm1e,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Hepatocyte increased-amount abnormal, vmp1,https://zfin.org/downloads
,0.050437217230391,1,11,104.149732620321,Pancreas morphology abnormal, wif1,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Telencephalon apoptotic abnormal, ppm1e,https://zfin.org/downloads
,0.050437217230391,1,9,127.294117647059,Somite-border spatial-pattern abnormal, myo18ab,https://zfin.org/downloads
,0.050437217230391,1,5,229.129411764706,Slow-muscle-cell spatial-pattern abnormal, myo18ab,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Vertical-myoseptum morphology abnormal, myo18ab,https://zfin.org/downloads
,0.050437217230391,1,12,95.4705882352941,Swim-bladder decreased-size abnormal, wif1,https://zfin.org/downloads
,0.050437217230391,1,6,190.941176470588,Optomotor-response decreased-process-quality abnormal, chn1,https://zfin.org/downloads
,0.050437217230391,1,9,127.294117647059,Somite-border irregular-spatial-pattern abnormal, myo18ab,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Primary-motor-neuron branched abnormal, pld1a,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Heart-tube decreased-length abnormal, pdlim7,https://zfin.org/downloads
,0.050437217230391,1,7,163.663865546218,Liver color abnormal, vmp1,https://zfin.org/downloads
,0.050437217230391,1,6,190.941176470588,Cleithrum malformed abnormal, pdlim7,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Cleithrum decreased-size abnormal, pdlim7,https://zfin.org/downloads
,0.050437217230391,1,7,163.663865546218,Optic-fissure open abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,7,163.663865546218,Locomotion process-quality abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Whole-organism decreased-male-fertility abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,3,381.882352941176,Atrioventricular-valve aplastic abnormal, pdlim7,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Spinal-cord disorganized abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,6,190.941176470588,Retinal-ganglion-cell physical-object-quality abnormal, mapk14a,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Retinal-ganglion-cell occurrence abnormal, mapk14a,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Retinal-ganglion-cell decreased-process-quality abnormal, mapk14a,https://zfin.org/downloads
,0.050437217230391,1,7,163.663865546218,Retinal-ganglion-cell decreased-occurrence abnormal, mapk14a,https://zfin.org/downloads
,0.050437217230391,1,7,163.663865546218,Whole-organism hypoplastic abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,12,95.4705882352941,Intersegmental-vessel disorganized abnormal, ldb2a,https://zfin.org/downloads
,0.050437217230391,1,9,127.294117647059,Retina-layer-formation delayed abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,6,190.941176470588,Diencephalon increased-amount abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,7,163.663865546218,Intersegmental-vessel irregular-spatial-pattern abnormal, pld1a,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Atrioventricular-canal aplastic abnormal, pdlim7,https://zfin.org/downloads
,0.050437217230391,1,3,381.882352941176,Diencephalon apoptotic abnormal, ppm1e,https://zfin.org/downloads
,0.050437217230391,1,3,381.882352941176,Muscle-cell misaligned-with abnormal, myo18ab,https://zfin.org/downloads
,0.050437217230391,1,6,190.941176470588,Muscle-cell detached-from abnormal, myo18ab,https://zfin.org/downloads
,0.050437217230391,1,9,127.294117647059,Heart-contraction decreased-occurrence abnormal, pdlim7,https://zfin.org/downloads
,0.050437217230391,1,6,190.941176470588,Developmental-pigmentation disrupted abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,3,381.882352941176,Retina delayed abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Neural-retina-development delayed abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Trunk-musculature morphology abnormal, pdlim7,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Retina increased-distribution abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,6,190.941176470588,Hypophysis increased-amount abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,5,229.129411764706,Swim-bladder non-functional abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,3,381.882352941176,Whole-organism decreased-female-fertility abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,11,104.149732620321,Liver absent abnormal, dio2,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Swim-bladder-development disrupted abnormal, wif1,https://zfin.org/downloads
,0.050437217230391,1,12,95.4705882352941,Intersegmental-vessel increased-branchiness abnormal, ldb2a,https://zfin.org/downloads
,0.050437217230391,1,8,143.205882352941,Retina decreased-thickness abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,3,381.882352941176,Cardiac-muscle-tissue-morphogenesis process-quality abnormal, dvl2,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Cardiac-muscle-cell orientation abnormal, dvl2,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Cardiac-muscle-cell process-quality abnormal, dvl2,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Spinal-cord duplicated abnormal, dvl2,https://zfin.org/downloads
,0.050437217230391,1,3,381.882352941176,Somite immature abnormal, wif1,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Spinal-cord absent abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,4,286.411764705882,Retina decreased-occurrence abnormal, fzd8a,https://zfin.org/downloads
,0.050437217230391,1,5,229.129411764706,Atrioventricular-valve-formation disrupted abnormal, pdlim7,https://zfin.org/downloads
,0.050437217230391,1,7,163.663865546218,Atrioventricular-canal morphology abnormal, pdlim7,https://zfin.org/downloads
,0.050437217230391,1,6,190.941176470588,Pectoral-fin-morphogenesis disrupted abnormal, pdlim7,https://zfin.org/downloads
